Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11728.06,959.81,866.91,989.83,20231204
Performance journalière,-0.0017000000000000001,-0.003,-0.0001,-0.0022,20231204
Performance mensuelle,-0.0045000000000000005,-0.0046,-0.0017000000000000001,-0.005600000000000001,20231204
Performance annuelle,0.094,0.11939999999999999,0.07690000000000001,0.17920000000000003,20231204
