Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12211.87,996.23,903.14,1022.51,20231024
Performance journalière,-0.0026,-0.0026,-0.0043,0.0042,20231024
Performance mensuelle,0.0292,0.036000000000000004,0.0298,0.0146,20231024
Performance annuelle,0.1391,0.16190000000000002,0.1219,0.2181,20231024
