Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11979.47,979.97,886.38,1002.26,20231120
Performance journalière,0.0027,0.0024,0.0051,0.0075,20231120
Performance mensuelle,-0.0034999999999999996,0.0019,0.0003,-0.0109,20231120
Performance annuelle,0.1175,0.1429,0.10099999999999999,0.19399999999999998,20231120
