Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11793.5,957.43,885.2,936.24,20230721
Performance journalière,0.0049,0.0039000000000000003,0.0064,0.0067,20230721
Performance mensuelle,0.018500000000000003,0.015600000000000001,0.019,0.024700000000000003,20230721
Performance annuelle,0.1001,0.1166,0.09960000000000001,0.11539999999999999,20230721
