Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12029.74,978.87,885.69,1011.3,20231101
Performance journalière,0.0007000000000000001,0.0008,-0.0005,-0.002,20231101
Performance mensuelle,0.0007000000000000001,0.0008,-0.0005,-0.002,20231101
Performance annuelle,0.1222,0.1416,0.1002,0.2048,20231101
