Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11544.61,937.45,864.83,918.25,20230703
Performance journalière,-0.003,-0.005600000000000001,-0.0045000000000000005,0.005,20230703
Performance mensuelle,-0.003,-0.005600000000000001,-0.0045000000000000005,0.005,20230703
Performance annuelle,0.07690000000000001,0.0933,0.07429999999999999,0.09390000000000001,20230703
