Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,10454.85,838.25,782.6,856.81,20230426
Performance journalière,-0.0042,-0.0070999999999999995,-0.0067,0.0038,20230426
Performance mensuelle,0.0060999999999999995,0.0074,-0.006500000000000001,0.0028000000000000004,20230426
Performance annuelle,-0.0248,-0.022400000000000003,-0.0279,0.0207,20230426
