Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11546.96,935.73,864.32,924.44,20230714
Performance journalière,0.0051,0.0040999999999999995,0.0054,0.0069,20230714
Performance mensuelle,-0.0028000000000000004,-0.0075,-0.0051,0.0118,20230714
Performance annuelle,0.0771,0.0913,0.0736,0.1013,20230714
