Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11601.91,945.29,869.28,923.28,20230704
Performance journalière,0.005,0.0084,0.0051,0.0055000000000000005,20230704
Performance mensuelle,0.0019,0.0027,0.0006,0.0105,20230704
Performance annuelle,0.08220000000000001,0.1025,0.07980000000000001,0.0999,20230704
