Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11677.95,949.95,874.42,925.81,20230705
Performance journalière,0.0066,0.0049,0.0059,0.0027,20230705
Performance mensuelle,0.0085,0.0076,0.0066,0.013300000000000001,20230705
Performance annuelle,0.08929999999999999,0.1079,0.0862,0.10289999999999999,20230705
