Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11899.92,962.3,893.68,955.56,20230829
Performance journalière,0.0031,0.0024,0.0034999999999999996,0.0013,20230829
Performance mensuelle,-0.0152,-0.0206,-0.018000000000000002,0.0002,20230829
Performance annuelle,0.11,0.1223,0.1101,0.1384,20230829
