Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12203.87,992.48,921.07,957.75,20230802
Performance journalière,0.006,0.0049,0.0103,0.0017000000000000001,20230802
Performance mensuelle,0.01,0.0101,0.0121,0.0025,20230802
Performance annuelle,0.1384,0.1575,0.1441,0.141,20230802
