Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,10525.22,848.13,789.66,865.46,20230428
Performance journalière,0.0053,0.0095,0.008,-0.0003,20230428
Performance mensuelle,0.0129,0.019299999999999998,0.0025,0.0129,20230428
Performance annuelle,-0.0182,-0.0108,-0.0191,0.031,20230428
