Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,10499.26,844.28,787.89,853.57,20230425
Performance journalière,0.0004,0.0003,-0.002,0.005600000000000001,20230425
Performance mensuelle,0.0104,0.0147,0.0002,-0.001,20230425
Performance annuelle,-0.0206,-0.015300000000000001,-0.0213,0.0169,20230425
