Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12171.59,998.88,906.28,1010.35,20231218
Performance journalière,0.0037,0.0017000000000000001,0.0037,-0.002,20231218
Performance mensuelle,0.0331,0.0359,0.0436,0.0151,20231218
Performance annuelle,0.1354,0.165,0.1258,0.20370000000000002,20231218
