Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12182.1,998.82,903.92,1003.97,20231222
Performance journalière,-0.0001,0.0008,-0.0009,-0.0058,20231222
Performance mensuelle,0.034,0.0358,0.0409,0.0087,20231222
Performance annuelle,0.1364,0.1649,0.12279999999999999,0.1961,20231222
