Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11947.56,977.6,881.86,994.78,20231117
Performance journalière,-0.0019,-0.0021,-0.0022,-0.0025,20231117
Performance mensuelle,-0.0062,-0.0005,-0.0049,-0.0183,20231117
Performance annuelle,0.11449999999999999,0.1402,0.09539999999999998,0.18510000000000001,20231117
