Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11961.14,975.83,884.52,1006.65,20231108
Performance journalière,-0.0023,-0.0003,0.0022,0.0012,20231108
Performance mensuelle,-0.005,-0.0024,-0.0018,-0.0066,20231108
Performance annuelle,0.1158,0.1381,0.0987,0.19920000000000002,20231108
