Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11542.87,939.36,862.92,917.84,20230627
Performance journalière,0.0034000000000000002,0.0045000000000000005,0.0016,0.0054,20230627
Performance mensuelle,0.0447,0.051699999999999996,0.0464,0.0358,20230627
Performance annuelle,0.0767,0.0956,0.0719,0.0934,20230627
