Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,10462.33,837.19,790.32,851.52,20230413
Performance journalière,-0.003,-0.0025,-0.005,-0.0017000000000000001,20230413
Performance mensuelle,0.0068000000000000005,0.0062,0.0033,-0.0034000000000000002,20230413
Performance annuelle,-0.0241,-0.0236,-0.0183,0.0144,20230413
