Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11807.52,958.77,875.91,996.58,20230918
Performance journalière,0.0032,0.0043,0.0008,0.0089,20230918
Performance mensuelle,-0.0123,-0.0083,-0.0235,0.028300000000000002,20230918
Performance annuelle,0.1014,0.1182,0.08800000000000001,0.18719999999999998,20230918
