Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,11757.6,963.53,868.89,993.29,20231206
Performance journalière,-0.0002,-0.0003,0.0017000000000000001,-0.0023,20231206
Performance mensuelle,-0.002,-0.0008,0.0006,-0.0021,20231206
Performance annuelle,0.0968,0.12380000000000001,0.0793,0.1833,20231206
