Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,10482.49,844.21,783.75,867.74,20230510
Performance journalière,0.006999999999999999,0.0088,0.0113,0.0,20230510
Performance mensuelle,-0.0040999999999999995,-0.0046,-0.0075,0.0026,20230510
Performance annuelle,-0.0222,-0.0154,-0.0264,0.0338,20230510
