Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14654.88,1184.11,1034.89,1493.31,20241226
Performance journalière,0.003,0.0038,0.0017000000000000001,0.0089,20241226
Performance mensuelle,-0.0123,-0.0203,-0.0239,0.038,20241226
Performance annuelle,0.2119,0.1963,0.1475,0.5003,20241226
