Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13219.95,1073.43,960.74,1195.42,20240408
Performance journalière,0.0077,0.0076,0.0013,0.0216,20240408
Performance mensuelle,0.016200000000000003,0.0139,0.0046,0.0691,20240408
Performance annuelle,0.0932,0.08449999999999999,0.0653,0.201,20240408
