Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14775.4,1197.55,1046.63,1494.5,20241217
Performance journalière,0.0049,0.0036,0.0038,0.011399999999999999,20241217
Performance mensuelle,-0.0042,-0.0092,-0.0129,0.038900000000000004,20241217
Performance annuelle,0.2218,0.20980000000000001,0.1605,0.5015,20241217
