Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13911.35,1127.77,1004.11,1297.17,20240906
Performance journalière,0.0004,-0.0005,0.0007000000000000001,0.003,20240906
Performance mensuelle,-0.0016,-0.0022,-0.0087,0.0092,20240906
Performance annuelle,0.15039999999999998,0.1393,0.1133,0.3032,20240906
