Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13374.25,1078.53,968.81,1244.06,20240528
Performance journalière,0.0036,0.0038,0.0019,0.005600000000000001,20240528
Performance mensuelle,0.0040999999999999995,0.0014000000000000002,0.0021,0.0175,20240528
Performance annuelle,0.106,0.08960000000000001,0.0742,0.24989999999999998,20240528
