Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13106.43,1062.63,958.96,1165.86,20240404
Performance journalière,0.0008,0.0007000000000000001,0.0006,-0.0002,20240404
Performance mensuelle,0.0075,0.0037,0.0028000000000000004,0.0426,20240404
Performance annuelle,0.08380000000000001,0.0735,0.0633,0.17129999999999998,20240404
