Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13063.68,1064.07,964.39,1105.42,20240315
Performance journalière,0.0073,0.0079,0.009399999999999999,0.0014000000000000002,20240315
Performance mensuelle,0.0025,0.0022,-0.0013,0.0040999999999999995,20240315
Performance annuelle,0.0803,0.075,0.0693,0.1106,20240315
