Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13162.23,1061.63,953.82,1222.02,20240614
Performance journalière,-0.002,-0.0021,-0.0016,0.0018,20240614
Performance mensuelle,-0.0111,-0.0105,-0.0118,-0.0053,20240614
Performance annuelle,0.08839999999999999,0.0725,0.0576,0.22769999999999999,20240614
