Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13455.65,1092.13,970.86,1233.4,20240418
Performance journalière,0.0053,0.0054,0.0033,0.0166,20240418
Performance mensuelle,0.034300000000000004,0.0316,0.0152,0.10300000000000001,20240418
Performance annuelle,0.1127,0.1033,0.0765,0.23920000000000002,20240418
