Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14080.13,1132.17,1014.79,1351.09,20241021
Performance journalière,0.0,-0.0007000000000000001,0.002,-0.0005,20241021
Performance mensuelle,-0.0204,-0.025699999999999997,-0.0151,-0.0063,20241021
Performance annuelle,0.1643,0.1438,0.1252,0.3574,20241021
