Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14168.1,1143.12,1012.75,1386.66,20241031
Performance journalière,-0.001,-0.0001,-0.0014000000000000002,0.0029,20241031
Performance mensuelle,-0.014199999999999999,-0.0163,-0.017,0.019799999999999998,20241031
Performance annuelle,0.1716,0.1549,0.1229,0.3931,20241031
