Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12493.4,1016.21,921.55,1076.92,20240202
Performance journalière,0.0008,0.0021,-0.0009,0.0069,20240202
Performance mensuelle,0.0023,0.0018,-0.0015,0.0159,20240202
Performance annuelle,0.0331,0.026600000000000002,0.0218,0.0819,20240202
