Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13905.07,1128.84,1007.22,1259.43,20240729
Performance journalière,0.0096,0.010700000000000001,0.006999999999999999,0.0116,20240729
Performance mensuelle,0.0454,0.050300000000000004,0.0404,0.042699999999999995,20240729
Performance annuelle,0.1499,0.1404,0.1168,0.26530000000000004,20240729
