Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12935.98,1053.89,957.25,1104.51,20240306
Performance journalière,-0.0051,-0.0062,-0.005,-0.0007000000000000001,20240306
Performance mensuelle,-0.0073,-0.0074,-0.0086,0.0033,20240306
Performance annuelle,0.0697,0.0647,0.061399999999999996,0.1097,20240306
