Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13928.12,1129.83,1012.78,1255.34,20240822
Performance journalière,0.001,0.0016,0.001,-0.0001,20240822
Performance mensuelle,-0.004,-0.0042,-0.0027,-0.0053,20240822
Performance annuelle,0.1518,0.1414,0.12300000000000001,0.2612,20240822
