Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12986.94,1057.32,952.79,1112.27,20240328
Performance journalière,0.0004,-0.0001,0.0002,0.0004,20240328
Performance mensuelle,-0.0034000000000000002,-0.0042,-0.013300000000000001,0.0103,20240328
Performance annuelle,0.0739,0.0682,0.0564,0.1175,20240328
