Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12961.44,1055.45,961.3,1088.99,20240221
Performance journalière,0.0059,0.0075,0.0054,-0.006999999999999999,20240221
Performance mensuelle,0.0398,0.0405,0.0416,0.0273,20240221
Performance annuelle,0.0718,0.0663,0.0659,0.0941,20240221
