Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14101.61,1132.0,1012.48,1352.34,20241011
Performance journalière,-0.0001,-0.0024,0.0002,0.0039000000000000003,20241011
Performance mensuelle,-0.0189,-0.0259,-0.0173,-0.0054,20241011
Performance annuelle,0.1661,0.1436,0.1226,0.35869999999999996,20241011
