Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13433.97,1087.91,979.78,1220.46,20240711
Performance journalière,0.0055000000000000005,0.0060999999999999995,0.0068000000000000005,0.0042,20240711
Performance mensuelle,0.01,0.012199999999999999,0.012,0.0105,20240711
Performance annuelle,0.1109,0.09910000000000001,0.0864,0.2262,20240711
