Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14704.81,1193.18,1044.07,1480.79,20241213
Performance journalière,0.0018,0.002,0.0002,0.0029,20241213
Performance mensuelle,-0.0089,-0.0128,-0.015300000000000001,0.029300000000000003,20241213
Performance annuelle,0.21600000000000003,0.2054,0.1577,0.4877,20241213
