Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12458.14,1013.76,920.89,1058.64,20240129
Performance journalière,-0.0137,-0.0191,-0.0212,0.004699999999999999,20240129
Performance mensuelle,0.0302,0.0242,0.021099999999999997,0.0636,20240129
Performance annuelle,0.0302,0.0242,0.021099999999999997,0.0636,20240129
