Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13095.43,1061.87,958.37,1166.07,20240403
Performance journalière,0.0032,0.0016,0.0028000000000000004,0.0095,20240403
Performance mensuelle,0.0066,0.003,0.0022,0.042800000000000005,20240403
Performance annuelle,0.08289999999999999,0.0728,0.0626,0.17149999999999999,20240403
