Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14868.14,1207.59,1062.43,1444.14,20241121
Performance journalière,-0.0079,-0.0091,-0.0086,-0.0059,20241121
Performance mensuelle,0.049400000000000006,0.0564,0.049100000000000005,0.0415,20241121
Performance annuelle,0.22949999999999998,0.22,0.17800000000000002,0.4509,20241121
