Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14001.09,1134.97,1015.79,1264.27,20240802
Performance journalière,0.0017000000000000001,0.002,0.0019,0.002,20240802
Performance mensuelle,0.0012,0.0003,0.0003,0.0018,20240802
Performance annuelle,0.1578,0.1466,0.1263,0.2702,20240802
