Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13245.01,1069.94,966.38,1195.97,20240702
Performance journalière,-0.0044,-0.0029,-0.0024,-0.0098,20240702
Performance mensuelle,-0.0042,-0.0045000000000000005,-0.0018,-0.0098,20240702
Performance annuelle,0.0953,0.0809,0.07150000000000001,0.2016,20240702
