Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14862.45,1205.51,1063.74,1444.39,20241115
Performance journalière,0.0076,0.0084,0.0051,0.0086,20241115
Performance mensuelle,0.049,0.0546,0.050300000000000004,0.0416,20241115
Performance annuelle,0.22899999999999998,0.21789999999999998,0.1795,0.4511,20241115
