Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13939.72,1121.64,1003.46,1325.46,20241015
Performance journalière,-0.0078000000000000005,-0.0055000000000000005,-0.0072,-0.0141,20241015
Performance mensuelle,-0.0301,-0.0348,-0.026099999999999998,-0.0252,20241015
Performance annuelle,0.1527,0.1332,0.11259999999999999,0.33159999999999995,20241015
