Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12706.9,1040.33,946.55,1057.02,20240124
Performance journalière,-0.0032,-0.0038,-0.0032,-0.0033,20240124
Performance mensuelle,0.0508,0.051,0.0495,0.062,20240124
Performance annuelle,0.0508,0.051,0.0495,0.062,20240124
