Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13159.07,1062.37,954.9,1207.57,20240610
Performance journalière,-0.0029,-0.0032,-0.0034999999999999996,-0.0074,20240610
Performance mensuelle,-0.011399999999999999,-0.0098,-0.010700000000000001,-0.0171,20240610
Performance annuelle,0.0882,0.0733,0.0588,0.2132,20240610
