Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13426.13,1079.55,969.54,1246.82,20240517
Performance journalière,0.0011,0.0008,0.0003,0.0064,20240517
Performance mensuelle,0.008,0.0023,0.0029,0.0197,20240517
Performance annuelle,0.1103,0.0906,0.075,0.2526,20240517
