Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14650.02,1185.33,1051.19,1424.02,20241112
Performance journalière,-0.0028000000000000004,-0.0021,-0.0016,-0.0002,20241112
Performance mensuelle,0.034,0.0369,0.038,0.0269,20241112
Performance annuelle,0.2115,0.1975,0.1656,0.4307,20241112
