Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14282.71,1154.5,1027.74,1343.68,20240925
Performance journalière,0.0063,0.0052,0.006500000000000001,0.0058,20240925
Performance mensuelle,0.025099999999999997,0.021400000000000002,0.0147,0.0453,20240925
Performance annuelle,0.18109999999999998,0.1664,0.1396,0.35,20240925
