Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13188.79,1063.86,955.39,1219.78,20240613
Performance journalière,0.002,0.0013,0.0001,0.005,20240613
Performance mensuelle,-0.0091,-0.0084,-0.0102,-0.0070999999999999995,20240613
Performance annuelle,0.0906,0.0748,0.0593,0.2255,20240613
