Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,12548.37,1027.85,935.53,1026.67,20240116
Performance journalière,0.0077,0.0097,0.0073,0.0097,20240116
Performance mensuelle,0.0377,0.0384,0.0373,0.0315,20240116
Performance annuelle,0.0377,0.0384,0.0373,0.0315,20240116
