Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13360.07,1081.33,973.12,1215.33,20240710
Performance journalière,0.0009,0.0028000000000000004,0.0016,0.0070999999999999995,20240710
Performance mensuelle,0.0044,0.0060999999999999995,0.0051,0.0062,20240710
Performance annuelle,0.1048,0.0924,0.079,0.221,20240710
