Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13347.62,1075.67,967.69,1237.85,20240529
Performance journalière,-0.002,-0.0026,-0.0012,-0.005,20240529
Performance mensuelle,0.0021,-0.0012,0.001,0.0124,20240529
Performance annuelle,0.1038,0.0867,0.073,0.24359999999999998,20240529
