Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14691.26,1187.85,1052.83,1424.31,20241111
Performance journalière,0.0019,0.0015,0.003,-0.008199999999999999,20241111
Performance mensuelle,0.0369,0.0391,0.039599999999999996,0.027200000000000002,20241111
Performance annuelle,0.21489999999999998,0.2,0.1674,0.431,20241111
