Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13301.37,1074.81,968.15,1207.81,20240628
Performance journalière,-0.0013,-0.0016,-0.0017000000000000001,-0.0016,20240628
Performance mensuelle,-0.0007000000000000001,0.0018,0.003,-0.0169,20240628
Performance annuelle,0.0999,0.0858,0.0735,0.2134,20240628
