Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,14080.57,1132.95,1012.79,1351.77,20241018
Performance journalière,-0.0032,-0.0029,-0.0042,0.0011,20241018
Performance mensuelle,-0.0203,-0.025099999999999997,-0.017,-0.0058,20241018
Performance annuelle,0.16440000000000002,0.1446,0.12300000000000001,0.35810000000000003,20241018
