Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13372.72,1085.69,968.28,1229.63,20240415
Performance journalière,0.0024,0.0004,0.0011,0.0183,20240415
Performance mensuelle,0.0279,0.0255,0.0125,0.09970000000000001,20240415
Performance annuelle,0.1058,0.0968,0.0736,0.2354,20240415
