Indices,MASI,MASI 20,MASI ESG,MASI Mid and Small Cap,Date_Rapport
Valeur,13162.89,1062.47,955.27,1213.68,20240612
Performance journalière,-0.0018,-0.0025,-0.002,0.0015,20240612
Performance mensuelle,-0.0111,-0.0097,-0.0103,-0.0121,20240612
Performance annuelle,0.0885,0.07339999999999999,0.0592,0.2193,20240612
